Searchword,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,NER,Topics,Date,Source,key
Credit Suisse,Twitter API,Twitter,"b'Apple Inc. (AAPL) surprised the market with Q2 result. Credit Suisse changed the rating to Sell, as Apple Inc. (AAP\xe2\x80\xa6'",b'nan',"b'Apple Inc. (AAPL) surprised the market with Q2 result. Credit Suisse changed the rating to Sell, as Apple Inc. (AAP\xe2\x80\xa6'",neutral,0.01,0.96,0.03,neutral,0.01,0.96,0.03,True,English,,,2021-07-08,Unknown,
Credit Suisse,Twitter API,Twitter,"b'Credit Suisse Lends $350M on 8 Suburban Offices Near Atlanta, Chicago'",b'nan',"b'Credit Suisse Lends $350M on 8 Suburban Offices Near Atlanta, Chicago'",neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,,,2021-07-08,Unknown,
Credit Suisse,Twitter API,Twitter,b'$FLS \xf0\x9f\x93\xa1 Flowserve upgraded by Credit Suisse with a new price target delayed.',b'nan',b'$FLS \xf0\x9f\x93\xa1 Flowserve upgraded by Credit Suisse with a new price target delayed.',negative,0.0,0.13,0.87,negative,0.0,0.13,0.87,True,English,,,2021-07-08,Unknown,
Credit Suisse,Twitter API,Twitter,b'$FLS Credit Suisse analyst John Walsh upgrades Flowserve from Neutral to Outperform and raises the price target from $43 to $48.',b'nan',b'$FLS Credit Suisse analyst John Walsh upgrades Flowserve from Neutral to Outperform and raises the price target from $43 to $48.',neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-08,Unknown,
Credit Suisse,Twitter API,Twitter,"b""Accountancy News: Credit Suisse has lost at least 50 execs, bankers, and traders after a string of scandals. Here's\xe2\x80\xa6""",b'nan',"b""Accountancy News: Credit Suisse has lost at least 50 execs, bankers, and traders after a string of scandals. Here's\xe2\x80\xa6""",negative,0.0,0.0,1.0,negative,0.0,0.0,1.0,True,English,,,2021-07-08,Unknown,
Credit Suisse,Twitter API,Twitter,"b'""Credit Suisse finances trade of oil from Putumayo region Colombian Amazon, which faces heavy Indigenous resistance\xe2\x80\xa6'",b'nan',"b'""Credit Suisse finances trade of oil from Putumayo region Colombian Amazon, which faces heavy Indigenous resistance\xe2\x80\xa6'",negative,0.0,0.13,0.87,negative,0.0,0.13,0.87,True,English,,,2021-07-08,Unknown,
Credit Suisse,Twitter API,Twitter,"b'Simon Property Group (SPG) surprised the market with Q2 result. Credit Suisse changed the rating to Underperform, a\xe2\x80\xa6'",b'nan',"b'Simon Property Group (SPG) surprised the market with Q2 result. Credit Suisse changed the rating to Underperform, a\xe2\x80\xa6'",negative,0.0,0.01,0.99,negative,0.0,0.01,0.99,True,English,,,2021-07-08,Unknown,
Credit Suisse,Twitter API,Twitter,"b'Axon Enterprise, Inc. (AAXN) surprised the market with Q3 result. Credit Suisse changed the rating to Hold, as Axon\xe2\x80\xa6'",b'nan',"b'Axon Enterprise, Inc. (AAXN) surprised the market with Q3 result. Credit Suisse changed the rating to Hold, as Axon\xe2\x80\xa6'",neutral,0.03,0.9,0.07,neutral,0.03,0.9,0.07,True,English,,,2021-07-08,Unknown,
Credit Suisse,Twitter API,Twitter,b'Jefferies hired six dealmakers from Credit Suisse in the past month as the Swiss bank reels from the fallout of the\xe2\x80\xa6',b'nan',b'Jefferies hired six dealmakers from Credit Suisse in the past month as the Swiss bank reels from the fallout of the\xe2\x80\xa6',neutral,0.01,0.51,0.48,neutral,0.01,0.51,0.48,True,English,,,2021-07-08,Unknown,
Credit Suisse,Twitter API,Twitter,b'Gold Price Forecast: XAU/USD to advance nicely towards the 200-DMA at $1829 \xe2\x80\x93 Credit Suisse - FXStreet: Gold (XAU/U\xe2\x80\xa6',b'nan',b'Gold Price Forecast: XAU/USD to advance nicely towards the 200-DMA at $1829 \xe2\x80\x93 Credit Suisse - FXStreet: Gold (XAU/U\xe2\x80\xa6',neutral,0.15,0.84,0.01,neutral,0.15,0.84,0.01,True,English,,,2021-07-08,Unknown,
Credit Suisse,Twitter API,Twitter,b'Preemptive exits from Credit Suisse.',b'nan',b'Preemptive exits from Credit Suisse.',neutral,0.02,0.93,0.05,neutral,0.02,0.93,0.05,True,English,,,2021-07-08,Unknown,
Credit Suisse,Twitter API,Twitter,b'Morgan Stanley said to poach Credit Suisse prime services head',b'nan',b'Morgan Stanley said to poach Credit Suisse prime services head',positive,0.69,0.28,0.03,positive,0.69,0.28,0.03,True,English,,,2021-07-08,Unknown,
Credit Suisse,Twitter API,Twitter,b'Boston Beer upgraded to Outperform at Credit Suisse on seltzer potential $SAM',b'nan',b'Boston Beer upgraded to Outperform at Credit Suisse on seltzer potential $SAM',neutral,0.14,0.83,0.03,neutral,0.14,0.83,0.03,True,English,,,2021-07-08,Unknown,
Bank of New York Mellon,Google API,https://seekingalpha.com/article/4436771-bank-of-new-york-mellon-a-reasonable-buy-opportunity,Bank Of New York Mellon: A Reasonable Buy Opportunity,I decided to run the latest numbers for BNY Mellon through my structured financial analysis. I find the wide range in analysts' EPS estimates suggests a degree of ...,I decided to run the latest numbers for BNY Mellon through my structured financial analysis. I find the wide range in analysts' EPS estimates suggests a degree of ...,positive,0.97,0.02,0.01,neutral,0.01,0.93,0.06,True,English,,,2021-06-30,seekingalpha.com,
Bank of New York Mellon,Google API,https://www.fool.com/investing/2021/06/30/3-banks-should-outperform-during-severe-recession/,3 Banks That Should Outperform During a Severe Recession,"But if you are looking to get some exposure to the banking sector and want the safest picks, then these bank stocks may be for you. 1. Bank of New York Mellon.","But if you are looking to get some exposure to the banking sector and want the safest picks, then these bank stocks may be for you. 1. Bank of New York Mellon.",negative,0.0,0.01,0.99,positive,0.97,0.03,0.0,True,English,,,2021-06-30,fool.com,
Bank of New York Mellon,Google API,https://www.marketwatch.com/story/bank-of-new-york-mellon-corp-stock-falls-friday-underperforms-market-01625258439-865a15e43923,"Bank of New York Mellon Corp. stock falls Friday, underperforms market","Bank of New York Mellon Corp. closed $1.66 below its 52-week high ($52.90), which the company reached on June 1st. The stock demonstrated a mixed ...","Bank of New York Mellon Corp. closed $1.66 below its 52-week high ($52.90), which the company reached on June 1st. The stock demonstrated a mixed ...",negative,0.0,0.05,0.95,neutral,0.0,0.99,0.01,True,English,,,2021-07-03,marketwatch.com,
Bank of New York Mellon,Google API,https://www.marketwatch.com/story/bank-of-new-york-mellon-corp-stock-rises-thursday-still-underperforms-market-01625172039-007f15271f13,"Bank of New York Mellon Corp. stock rises Thursday, still underperforms market","Bank of New York Mellon Corp. closed $1.47 short of its 52-week high ($52.90), which the company achieved on June 1st. The stock demonstrated a mixed ...","Bank of New York Mellon Corp. closed $1.47 short of its 52-week high ($52.90), which the company achieved on June 1st. The stock demonstrated a mixed ...",negative,0.0,0.02,0.98,neutral,0.0,0.99,0.01,True,English,,,2021-07-02,marketwatch.com,
Bank of New York Mellon,Google API,https://www.marketbeat.com/instant-alerts/nyse-bk-a-buy-or-sell-right-now-2021-07/,"The Bank of New York Mellon's (BK) ""Hold"" Rating Reiterated at Evercore ISI","The Bank of New York Mellon (NYSE:BK)'s stock had its ""hold"" rating reaffirmed by stock analysts at Evercore ISI in a research note issued on Friday, TipRanks ...","The Bank of New York Mellon (NYSE:BK)'s stock had its ""hold"" rating reaffirmed by stock analysts at Evercore ISI in a research note issued on Friday, TipRanks ...",neutral,0.0,0.99,0.01,neutral,0.0,1.0,0.0,True,English,,,2021-07-06,marketbeat.com,
Bank of New York Mellon,Google API,https://www.marketwatch.com/story/bank-of-new-york-mellon-corp-stock-underperforms-wednesday-when-compared-to-competitors-despite-daily-gains-01625085638-4eeddc5a99a2,Bank of New York Mellon Corp. stock underperforms Wednesday when compared to competitors despite daily gains,"Bank of New York Mellon Corp. stock underperforms Wednesday when compared to competitors despite daily gains. Published: June 30, 2021 at 4:40 p.m. ET.","Bank of New York Mellon Corp. stock underperforms Wednesday when compared to competitors despite daily gains. Published: June 30, 2021 at 4:40 p.m. ET.",negative,0.25,0.19,0.56,negative,0.25,0.19,0.56,True,English,,,2021-07-01,marketwatch.com,
Bank of New York Mellon,Google API,https://www.businesswire.com/news/home/20210701005407/en/Bank-of-New-York-Mellon-UK-Regulatory-Announcement-Early-Repurchase-s,Bank of New York Mellon UK Regulatory Announcement ...,"Bank of New York Mellon. Bank of New York Mellon. More News RSS feed for Bank of New York Mellon. July 02, 2021. Bank of New York Mellon UK Regulatory ...","Bank of New York Mellon. Bank of New York Mellon. More News RSS feed for Bank of New York Mellon. July 02, 2021. Bank of New York Mellon UK Regulatory ...",neutral,0.0,1.0,0.0,neutral,0.02,0.97,0.01,True,English,,,2021-07-01,businesswire.com,
Bank of New York Mellon,Google API,https://www.bondbuyer.com/news/ice-miller-picks-up-bny-mellon-arbitrage-rebate-compliance-specialists,Ice Miller picks up BNY Mellon arbitrage rebate compliance ...,"The team comes from Bank of New York Mellon and includes Samantha Duke, who joins the firm as a senior rebate manager. The others are Kristen Kalinowski, ...","The team comes from Bank of New York Mellon and includes Samantha Duke, who joins the firm as a senior rebate manager. The others are Kristen Kalinowski, ...",neutral,0.06,0.93,0.01,neutral,0.02,0.97,0.01,True,English,,,2021-07-01,bondbuyer.com,
Bank of New York Mellon,PyNews API,https://www.fool.com/investing/2021/06/30/big-banks-dividend-increases-winners-and-losers/,Big Banks Launch a Flurry of Dividend Increases: Here Are the Winners and Losers,"Following successful stress testing, banks will have much more autonomy to return capital to shareholders.","Everyone knew the dividend increases were coming, and the big banks did not disappoint.After roughly a year of limitations on capital distributions, the Federal Reserve announced last week that all… [+5347 chars]",negative,0.0,0.02,0.98,positive,0.96,0.01,0.03,True,English,,,2021-07-01,fool.com,
Bank of New York Mellon,PyNews API,https://finance.yahoo.com/news/bny-mellon-investing-unit-remains-112323998.html,BNY Mellon Investing Unit Remains Skeptical of Accepting Crypto,"Insight Investment, the asset management unit of BNY Mellon, remains skeptical of bitcoin, even as the investment bank now provides crypto services.","Insight Investment, the asset management unit of BNY Mellon, remains skeptical of bitcoin, even as the investment bank now provides crypto services.Since February, New York-based investment bank BN… [+1935 chars]",negative,0.01,0.17,0.82,neutral,0.13,0.8,0.07,True,English,,,2021-07-01,finance.yahoo.com,
Bank of New York Mellon,Bing API,https://www.msn.com/en-us/news/politics/byron-yorks-daily-memo-the-future-of-hunter-bidens-laptop/ar-AALSMcx,Byron York's Daily Memo: The future of Hunter Biden’s laptop,"But in the past few weeks there has been a stream of stories, in the New York Post and a few other outlets ... In 2018, when Hunter Biden had trouble with one of his Wells Fargo bank accounts, he wrote that, ""My dad has been using most lines on this ...","But in the past few weeks there has been a stream of stories, in the New York Post and a few other outlets ... In 2018, when Hunter Biden had trouble with one of his Wells Fargo bank accounts, he wrote that, ""My dad has been using most lines on this ...",neutral,0.01,0.98,0.01,negative,0.0,0.0,1.0,True,English,,,2021-07-07,msn.com,
Bank of New York Mellon,Bing API,https://us.acrofan.com/detail.php?number=496333,Bank of New York Mellon UK Regulatory Announcement: Early Repurchase(s),LONGi Dominates Thailand Market as 182mm Module Leader GWM Plans to Invest RMB 100 billion in R&D Targeting New Ene.. SCENTAIR® Announces Global Partnership with Snap Fitness Dogness Ships 700 Cartons of Traditional Pet Products to Jap.. Dataminr Acquires ...,LONGi Dominates Thailand Market as 182mm Module Leader GWM Plans to Invest RMB 100 billion in R&D Targeting New Ene.. SCENTAIR® Announces Global Partnership with Snap Fitness Dogness Ships 700 Cartons of Traditional Pet Products to Jap.. Dataminr Acquires ...,neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-07,us.acrofan.com,
Bank of New York Mellon,Bing API,https://madison.com/news/national/stocks-fall-banks-see-declines-as-bond-yields-sink-quickly/article_1795d5bf-90d0-5f47-88ef-e4e035c90aea.html,"Stocks fall, banks see declines as bond yields sink quickly","NEW YORK (AP) — Stocks were slightly lower Wednesday ... were among the hardest hit on Wednesday. The KBW Bank Index of the 24 largest banks in the country was down 0.5%. Bank of America, Citigroup, Goldman Sachs were all down roughly 1%.","NEW YORK (AP) — Stocks were slightly lower Wednesday ... were among the hardest hit on Wednesday. The KBW Bank Index of the 24 largest banks in the country was down 0.5%. Bank of America, Citigroup, Goldman Sachs were all down roughly 1%.",neutral,0.01,0.95,0.04,negative,0.0,0.01,0.99,True,English,,,2021-07-07,madison.com,
