Searchword,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,NER,Topics,Date,Source,key
)) drop as it decides to stop offering cash prime-brokerage services in the U.S and Europe following a ~$2.… [+1064 chars],neutral,0.33,0.59,0.08,neutral,0.07,0.9,0.03,True,English,2021-07-07,seekingalpha.com,Nomura,,,,,,,
Nomura,Bing API,https://economictimes.indiatimes.com/markets/stocks/news/nomuras-prime-brokerage-pullback-deals-blow-to-global-goals/articleshow/84196251.cms,Nomura’s prime brokerage pullback deals blow to global goals,"Just weeks after Nomura Holdings Inc. vowed to push ahead with its global ambitions, unswayed by deep losses from the implosion of Archegos Capital Management, the firm is pulling the plug on a chunk of its hedge fund business. Japan’s biggest brokerage ...","Just weeks after Nomura Holdings Inc. vowed to push ahead with its global ambitions, unswayed by deep losses from the implosion of Archegos Capital Management, the firm is pulling the plug on a chunk of its hedge fund business. Japan’s biggest brokerage ...",neutral,0.46,0.5,0.04,negative,0.0,0.01,0.99,True,English,,,2021-07-07,economictimes.indiatimes.com,Nomura
Nomura,Bing API,https://au.finance.yahoo.com/news/japans-nomura-plans-suspend-part-042247830.html,Japan's Nomura plans to suspend part of cash-prime brokerage business - source,"Nomura Holdings Inc plans to suspend part of its cash-prime brokerage business after sustaining a $2.9 billion hit from the collapse of U.S. investment fund Archegos, a person familiar with the matter said on Wednesday.","Nomura Holdings Inc plans to suspend part of its cash-prime brokerage business after sustaining a $2.9 billion hit from the collapse of U.S. investment fund Archegos, a person familiar with the matter said on Wednesday.",neutral,0.07,0.89,0.04,neutral,0.02,0.64,0.34,True,English,,,2021-07-07,au.finance.yahoo.com,Nomura
Nomura,Bing API,https://www.msn.com/en-gb/video/headlines/nomura-rba-has-eased-off-the-accelerator/vi-AALRlnh,Nomura: RBA Has Eased Off the Accelerator,"Jul.06 -- Andrew Ticehurst, Executive Director Rate Strategist at Nomura says the RBA has eased off the accelerator, with a decision to not extend its Yield Target policy. He speaks with Haidi Stroud-Watts and Shery Ahn on ""Bloomberg Daybreak: Australia"".","Jul.06 -- Andrew Ticehurst, Executive Director Rate Strategist at Nomura says the RBA has eased off the accelerator, with a decision to not extend its Yield Target policy. He speaks with Haidi Stroud-Watts and Shery Ahn on ""Bloomberg Daybreak: Australia"".",neutral,0.03,0.9,0.07,neutral,0.01,0.96,0.03,True,English,,,2021-07-07,msn.com,Nomura
Nomura,Bing API,https://www.straitstimes.com/business/banking/nomura-axes-cash-prime-brokerage-in-us-europe-after-archegos-sources,"Nomura axes cash prime brokerage in US, Europe after Archegos: Sources",Nomura Holdings is pulling the plug on a large chunk of its hedge fund business as the deep losses the lender sustained through the collapse of Archegos Capital Management continue to ripple through the organisation.,Nomura Holdings is pulling the plug on a large chunk of its hedge fund business as the deep losses the lender sustained through the collapse of Archegos Capital Management continue to ripple through the organisation.,positive,0.81,0.18,0.01,negative,0.0,0.0,1.0,True,English,,,2021-07-07,straitstimes.com,Nomura
Nomura,Bing API,https://www.thestar.com.my/business/business-news/2021/07/07/nomura-halts-coverage-of-firms,Nomura halts coverage of firms,"TOKYO: Nomura Holdings Inc has suspended coverage of dozens of companies following the departure of two highly ranked stock analysts in Tokyo, at a time when Japan’s biggest brokerage is seeking to reinforce research as part of its broader growth plans.","TOKYO: Nomura Holdings Inc has suspended coverage of dozens of companies following the departure of two highly ranked stock analysts in Tokyo, at a time when Japan’s biggest brokerage is seeking to reinforce research as part of its broader growth plans.",neutral,0.02,0.95,0.03,neutral,0.06,0.93,0.01,True,English,,,2021-07-07,thestar.com.my,Nomura
Nomura,Twitter API,Twitter,"U.S. stocks run ends, Nomura shakeup, Pentagon contract scrapped. What to watch on Wednesday",,"U.S. stocks run ends, Nomura shakeup, Pentagon contract scrapped. What to watch on Wednesday",positive,0.55,0.42,0.03,positive,0.55,0.42,0.03,True,English,,,2021-07-07,Unknown,Nomura
Nomura,Twitter API,Twitter,"Someutsukushi-hen: In a world where Teppei Houjou has a tragic encounter with Nomura's relevance, Furude Rika must…",,"Someutsukushi-hen: In a world where Teppei Houjou has a tragic encounter with Nomura's relevance, Furude Rika must…",negative,0.0,0.02,0.98,negative,0.0,0.02,0.98,True,English,,,2021-07-07,Unknown,Nomura
Nomura,Twitter API,Twitter,"DJGIGABAR Someone tell SBGroup, eftposAust, Nomura and Shinhanbank that they have ceased to be banks. Quick!",,"DJGIGABAR Someone tell SBGroup, eftposAust, Nomura and Shinhanbank that they have ceased to be banks. Quick!",neutral,0.2,0.74,0.06,neutral,0.2,0.74,0.06,True,English,,,2021-07-07,Unknown,Nomura
Nomura,Twitter API,Twitter,"""Japan’s Nomura plans to suspend part of cash-prime brokerage business – source"" July 7, 2021TOKYO (Reuters) –…",,"""Japan’s Nomura plans to suspend part of cash-prime brokerage business – source"" July 7, 2021TOKYO (Reuters) –…",neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,,,2021-07-07,Unknown,Nomura
Nomura,Twitter API,Twitter,Stock Markets Today: U.S. stocks slip; Nomura shakeup; Pentagon deal move - Bloomberg,,Stock Markets Today: U.S. stocks slip; Nomura shakeup; Pentagon deal move - Bloomberg,neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-07,Unknown,Nomura
Nomura,Twitter API,Twitter,Nomura pulled a US$3.25bn bond offering in late March when it became clear a few days after pricing that the Archeg…,,Nomura pulled a US$3.25bn bond offering in late March when it became clear a few days after pricing that the Archeg…,neutral,0.1,0.59,0.31,neutral,0.1,0.59,0.31,True,English,,,2021-07-07,Unknown,Nomura
Nomura,Twitter API,Twitter,Stock Markets Today: US stocks slip; Nomura shakeup; Pentagon deal move - Bloomberg,,Stock Markets Today: US stocks slip; Nomura shakeup; Pentagon deal move - Bloomberg,neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-07,Unknown,Nomura
Nomura,Twitter API,Twitter,NOMURA’S PRIME BROKERAGE PULLBACK DEALS BLOW TO GLOBAL GOALS,,NOMURA’S PRIME BROKERAGE PULLBACK DEALS BLOW TO GLOBAL GOALS,neutral,0.46,0.5,0.04,neutral,0.46,0.5,0.04,True,English,,,2021-07-07,Unknown,Nomura
Nomura,Twitter API,Twitter,Nomura plz explain I need to know how she came to exist.  kingdomhearts,,Nomura plz explain I need to know how she came to exist.  kingdomhearts,neutral,0.19,0.72,0.09,neutral,0.19,0.72,0.09,True,English,,,2021-07-07,Unknown,Nomura
Nomura,Twitter API,Twitter,Kingdom Hearts III Super Groupies Collection — Official art by Tetsuya Nomura,,Kingdom Hearts III Super Groupies Collection — Official art by Tetsuya Nomura,neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-07-07,Unknown,Nomura
Danske Bank,Google API,https://www.finews.com/news/english-news/46877-ubp-acquisition-luxembourg-danske-bank,UBP Makes Second Acquisition in a Week,"The European subsidiary of family-owned Swiss bank Union Bancaire Privée is acquiring Danske Bank's wealth management business in Luxembourg, UBP ...","The European subsidiary of family-owned Swiss bank Union Bancaire Privée is acquiring Danske Bank's wealth management business in Luxembourg, UBP ...",neutral,0.02,0.96,0.02,neutral,0.12,0.87,0.01,True,English,,,2021-07-02,finews.com,Danske Bank
Danske Bank,Google API,https://international-adviser.com/danske-bank-international-to-sell-luxembourg-wealth-business/,Danske Bank International to sell Luxembourg wealth business,Union Bancaire Privée is to grow its European hub with the acquisition of Danske Bank's wealth management business in Luxembourg – operating through ...,Union Bancaire Privée is to grow its European hub with the acquisition of Danske Bank's wealth management business in Luxembourg – operating through ...,positive,0.84,0.15,0.01,neutral,0.1,0.89,0.01,True,English,,,2021-07-02,international-adviser.com,Danske Bank
Danske Bank,Google API,http://www.wealthadviser.co/2021/07/01/302831/union-bancaire-acquire-danske-bank-internationals-wealth-management-business,Union Bancaire to acquire Danske Bank International's Wealth ...,"Union Bancaire Privée, UBP SA (UBP) and Danske Bank A/S have entered into ... SA will acquire Danske Bank's wealth management business in Luxembourg, ...","Union Bancaire Privée, UBP SA (UBP) and Danske Bank A/S have entered into ... SA will acquire Danske Bank's wealth management business in Luxembourg, ...",positive,0.67,0.31,0.02,neutral,0.24,0.73,0.03,True,English,,,2021-07-02,wealthadviser.co,Danske Bank
Danske Bank,Google API,https://ibsintelligence.com/ibsi-news/danske-bank-to-merge-mobilepay-with-norwegian-fintech-vipps-and-pivo/,Danske Bank to merge MobilePay with Norwegian FinTech ...,Danske Bank A/S has entered into an agreement with OP Financial Group in Finland and the consortium of banks behind Vipps in Norway to merge the three ...,Danske Bank A/S has entered into an agreement with OP Financial Group in Finland and the consortium of banks behind Vipps in Norway to merge the three ...,neutral,0.01,0.98,0.01,neutral,0.01,0.93,0.06,True,English,,,2021-07-01,ibsintelligence.com,Danske Bank
Danske Bank,Google API,https://www.reuters.com/business/finance/danske-banks-compensation-overcharged-customers-faces-delays-2021-06-30/,Danske Bank's compensation to overcharged customers faces ...,"COPENHAGEN, June 30 (Reuters) - Danske Bank's (DANSKE.CO) process of compensating clients, from which the lender has wrongly collected debt, ...","COPENHAGEN, June 30 (Reuters) - Danske Bank's (DANSKE.CO) process of compensating clients, from which the lender has wrongly collected debt, ...",negative,0.0,0.01,0.99,negative,0.0,0.06,0.94,True,English,,,2021-07-01,reuters.com,Danske Bank
Danske Bank,Google API,https://delano.lu/article/ubp-takes-over-danske-bank-int,UBP takes over Danske Bank International,,UBP takes over Danske Bank International,neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,,,2021-07-03,delano.lu,Danske Bank
Danske Bank,Google API,https://www.business-live.co.uk/professional-services/banking-finance/danske-bank-launches-uks-first-20952485,Danske Bank launches UK's first carbon neutral mortgage,"“The Carbon Trust is pleased to certify Danske Bank's mortgage service to the PAS 2060 Specification, demonstrating the carbon neutrality of the activities ...","“The Carbon Trust is pleased to certify Danske Bank's mortgage service to the PAS 2060 Specification, demonstrating the carbon neutrality of the activities ...",neutral,0.0,0.99,0.01,positive,0.86,0.14,0.0,True,English,,,2021-07-02,business-live.co.uk,Danske Bank
Danske Bank,Google API,https://www.globenewswire.com/news-release/2021/06/30/2255313/0/en/Notes-with-a-redemption-payment-linked-to-the-EURO-Stoxx-Banks-Price-index.html,Notes with a redemption payment linked to the EURO Stoxx ...,"The notes are issued under Danske Bank's EUR 5,000,000,000 Structured Note Programme dated 16 June 2021. For further information about the notes, please ...","The notes are issued under Danske Bank's EUR 5,000,000,000 Structured Note Programme dated 16 June 2021. For further information about the notes, please ...",neutral,0.02,0.92,0.06,negative,0.0,0.15,0.85,True,English,,,2021-06-30,globenewswire.com,Danske Bank
Danske Bank,Google API,https://www.reuters.com/business/finance/ghosts-taper-tantrum-haunt-emfx-stir-volatility-memories-2021-07-02/,"Ghosts of taper tantrum to haunt EMFX, stir volatility memories ...","... central banks taking a conventional approach to normalization to outperform,"" ... stronger RUB,"" said Lars Sparresø Merklin, senior FX analyst at Danske Bank.","... central banks taking a conventional approach to normalization to outperform,"" ... stronger RUB,"" said Lars Sparresø Merklin, senior FX analyst at Danske Bank.",negative,0.01,0.07,0.92,neutral,0.26,0.71,0.03,True,English,,,2021-07-02,reuters.com,Danske Bank
Danske Bank,PyNews API,https://www.reuters.com/business/finance/danske-banks-compensation-overcharged-customers-faces-delays-2021-06-30/,Danske Bank's compensation to overcharged customers faces delays - Reuters,"Danske Bank's (DANSKE.CO) process of compensating clients, from which the lender has wrongly collected debt, is expected to extend into 2022, the bank said on Wednesday after discovering additional customers potentially eligible for compensation.","Danske Bank's (DANSKE.CO) process of compensating clients, from which the lender has wrongly collected debt, is expected to extend into 2022, the bank said on Wednesday after discovering additional customers potentially eligible for compensation.",negative,0.0,0.0,1.0,negative,0.0,0.02,0.98,True,English,,,2021-06-30,reuters.com,Danske Bank
Danske Bank,PyNews API,https://finance.yahoo.com/news/danske-bank-merge-mobilepay-norwegian-063000363.html,Danske Bank A/S to merge MobilePay with Norwegian Vipps and Finnish Pivo,Company announcement no 6 2021 Danske Bank A/SHolmens Kanal 2 – 12DK - 1092 København KTel. +45 45 14 00 00 30 June 2021 Danske Bank A/S to merge MobilePay...,<table><tr><td>Company announcement no 6 2021,,,,,,,,,,,,,,,
</td><td></td><td>Danske Bank A/SHolmens Kanal 2 12DK - 1092 København KTel. +45 45 14 00 00,,,,,,,,,,,,,,,,,,,,
30 June 2021,,,,,,,,,,,,,,,,,,,,
</td></tr>,,,,,,,,,,,,,,,,,,,,
</table>,,,,,,,,,,,,,,,,,,,,
Danske Bank A/S to mer… [+5433 chars],neutral,0.02,0.97,0.01,neutral,0.0,1.0,0.0,True,English,2021-06-30,finance.yahoo.com,Danske Bank,,,,,,,
Danske Bank,PyNews API,https://finance.yahoo.com/news/danske-banks-compensation-overcharged-customers-123115460.html,Danske Bank's compensation to overcharged customers faces delays,"Danske Bank's process of compensating clients, from which the lender has wrongly collected debt, is expected to extend into 2022, the bank said on Wednesday ...","COPENHAGEN (Reuters) - Danske Bank's process of compensating clients, from which the lender has wrongly collected debt, is expected to extend into 2022, the bank said on Wednesday after discovering a… [+591 chars]",negative,0.0,0.0,1.0,negative,0.0,0.02,0.98,True,English,,,2021-06-30,finance.yahoo.com,Danske Bank
Danske Bank,Bing API,https://uk.finance.yahoo.com/news/extraordinary-general-meeting-realkredit-danmark-070300350.html,Extraordinary general meeting of Realkredit Danmark A/S,"Realkredit Danmark A/S will hold an extraordinary general meeting on 21 July 2021 at 5 p.m. at Lersø Parkalle 100, DK-2100 København Ø, with the following agenda: As Carsten Rasch Egeriis, Member of the Executive Board of Danske Bank and Claus Harder ...","Realkredit Danmark A/S will hold an extraordinary general meeting on 21 July 2021 at 5 p.m. at Lersø Parkalle 100, DK-2100 København Ø, with the following agenda: As Carsten Rasch Egeriis, Member of the Executive Board of Danske Bank and Claus Harder ...",positive,0.65,0.34,0.01,negative,0.0,0.01,0.99,True,English,,,2021-07-07,uk.finance.yahoo.com,Danske Bank
Danske Bank,Bing API,https://www.arvopaperi.fi/porssitiedotteet/puuilo-plc-disclosure-under-the-finnish-securities-markets-act-the-holding-of-danske-bank-a-s-has-changed/e77e8357-66ac-5a81-8aff-8521bd58a05c,Puuilo Plc: Disclosure under the Finnish Securities Markets Act – the holding of Danske Bank A/S has changed,,Puuilo Plc: Disclosure under the Finnish Securities Markets Act – the holding of Danske Bank A/S has changed,neutral,0.0,0.99,0.01,neutral,0.0,0.99,0.01,True,English,,,2021-07-06,arvopaperi.fi,Danske Bank
