Searchword,Searchword_ID,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,NER,Topics,Date,Source,key
JPMorgan Chase,1,Google API,https://www.cnbc.com/2021/06/29/jpmorgan-is-buying-an-esg-investing-platform-in-banks-third-fintech-acquisition-of-the-past-year.html,JPMorgan is buying an ESG investing platform in bank’s third fintech acquisition of the past year,"JPMorgan Chase has agreed to buy OpenInvest, a San Francisco-based start-up backed by Andreessen Horowitz and founded by former Bridgewater ...","JPMorgan Chase has agreed to buy OpenInvest, a San Francisco-based start-up backed by Andreessen Horowitz and founded by former Bridgewater ...",neutral,0.04,0.95,0.01,neutral,0.02,0.96,0.02,True,English,,,2021-06-29,cnbc.com,ICE Clear Europe
JPMorgan Chase,1,Google API,https://www.bankingdive.com/news/jpmorgan-chase-eyes-3rd-fintech-acquisition-in-the-past-year/602575/,JPMorgan Chase eyes 3rd fintech acquisition in the past year,"Dive Brief: JPMorgan Chase plans to purchase San Francisco-based OpenInvest for an undisclosed sum, the bank announced Tuesday, ...","Dive Brief: JPMorgan Chase plans to purchase San Francisco-based OpenInvest for an undisclosed sum, the bank announced Tuesday, ...",neutral,0.08,0.91,0.01,neutral,0.02,0.94,0.04,True,English,,,2021-06-29,bankingdive.com,ICE Clear Europe
JPMorgan Chase,1,Google API,https://www.marketwatch.com/story/jpmorgan-chase-to-buy-openinvest-for-undisclosed-amount-271624963538,JPMorgan Chase to Buy OpenInvest for Undisclosed Amount,"JPMorgan Chase & Co. said it has agreed to buy financial-technology company OpenInvest for an undisclosed amount, in a bid to enhance environmental, ...","JPMorgan Chase & Co. said it has agreed to buy financial-technology company OpenInvest for an undisclosed amount, in a bid to enhance environmental, ...",neutral,0.29,0.5,0.21,negative,0.27,0.26,0.47,True,English,,,2021-06-29,marketwatch.com,ICE Clear Europe
JPMorgan Chase,1,Google API,https://www.americanbanker.com/news/openinvest-says-it-will-keep-its-magic-after-sale-to-jpmorgan-chase,OpenInvest says it will keep its 'magic' after sale to JPMorgan ...,"JPMorgan Chase is seeking to take advantage of the environmental-social-governance investing boom with its agreement to buy OpenInvest, a San Francisco ...","JPMorgan Chase is seeking to take advantage of the environmental-social-governance investing boom with its agreement to buy OpenInvest, a San Francisco ...",neutral,0.35,0.53,0.12,neutral,0.15,0.78,0.07,True,English,,,2021-06-30,americanbanker.com,ICE Clear Europe
JPMorgan Chase,1,Google API,https://www.cnn.com/2021/06/29/business/wall-street-pay-jpmorgan/index.html,"First-year analysts at JPMorgan will now make $100,000","JPMorgan Chase (JPM) is raising the salary of first-year analysts to $100,000, up from $85,000, a person familiar with the matter told CNN Business. The pay ...","JPMorgan Chase (JPM) is raising the salary of first-year analysts to $100,000, up from $85,000, a person familiar with the matter told CNN Business. The pay ...",neutral,0.14,0.84,0.02,neutral,0.06,0.92,0.02,True,English,,,2021-06-29,cnn.com,ICE Clear Europe
JPMorgan Chase,1,Google API,https://www.businesswire.com/news/home/20210629005393/en/StartOut-Announces-Collaboration-with-JPMorgan-Chase-to-Expand-Their-Economic-Insights-Work-Around-LGBTQ-Communities-Inform-Policy-Solutions-to-Support-Entrepreneurial-Growth,StartOut Announces Collaboration with JPMorgan Chase to ...,"StartOut Announces Collaboration with JPMorgan Chase to Expand Their Economic Insights Work Around LGBTQ+ Communities, Inform Policy Solutions to ...","StartOut Announces Collaboration with JPMorgan Chase to Expand Their Economic Insights Work Around LGBTQ+ Communities, Inform Policy Solutions to ...",neutral,0.1,0.86,0.04,neutral,0.05,0.94,0.01,True,English,,,2021-06-29,businesswire.com,ICE Clear Europe
JPMorgan Chase,1,PyNews API,https://www.reuters.com/business/jpmorgan-takes-40-stake-brazils-c6-bank-2021-06-28/,JPMorgan takes 40% stake in Brazil's C6 Bank - Reuters,"JPMorgan Chase & Co (JPM.N) has acquired a 40% stake in Brazilian digital bank C6 Bank, the companies said on Monday.","The logo of JPMorgan is seen in Los Angeles, California, United States, on October 12, 2010. REUTERS/Lucy NicholsonJune 28 (Reuters) - JPMorgan Chase &amp; Co (JPM.N) has acquired a 40% stake in Braz… [+753 chars]",neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-06-28,reuters.com,ICE Clear Europe
JPMorgan Chase,1,PyNews API,https://www.reuters.com/legal/transactional/dechert-mofo-skadden-direct-jpmorgan-deal-flurry-2021-06-29/,"Dechert, MoFo, Skadden, direct JPMorgan deal flurry - Reuters","Dechert; Morrison & Foerster; and Skadden, Arps, Slate, Meagher & Flom are crafting a trio of deals involving JPMorgan Chase & Co that have been announced within the past eight days.","Dechert LLP offices in Washington, D.C. REUTERS/Andrew KellyThe company and law firm names shown above are generated automatically based on the text of the article. We are improving this feature as w… [+2126 chars]",neutral,0.03,0.92,0.05,positive,0.83,0.16,0.01,True,English,,,2021-06-29,reuters.com,ICE Clear Europe
JPMorgan Chase,1,PyNews API,https://www.reuters.com/article/usa-banks-capital-idUSL3N2OA49D,"UPDATE 1-Morgan Stanley, JPMorgan, Bank of America hike shareholder payouts - Reuters","Morgan Stanley, JPMorgan Chase & Co and Bank of America Corp. said on Monday they were hiking their capital payouts after the U.S. Federal Reserve gave them a clean bill of health following their annual ""stress tests"" last week.","By Reuters Staff(Changes slug to combine, add details on dividend increases by JPMorgan, Bank of America, Morgan Stanley)June 28 (Reuters) - Morgan Stanley, JPMorgan Chase &amp; Co and Bank of Am… [+1087 chars]",neutral,0.0,1.0,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-06-28,reuters.com,ICE Clear Europe
JPMorgan Chase,1,PyNews API,https://www.reuters.com/article/us-jpmorgan-sec-idUSKCN2E51KF,U.S. SEC says JPMorgan's Neovest to pay $2.75 million penalty - Reuters,An electronic trading platform owned by JPMorgan Chase & Co will pay a $2.75 million civil fine to settle U.S. Securities and Exchange Commission (SEC) charges it failed to register as a broker-dealer for more than a decade.,"FILE PHOTO: A JPMorgan logo is seen in New York City, U.S., January 10, 2017. REUTERS/Stephanie KeithNEW YORK (Reuters) -An electronic trading platform owned by JPMorgan Chase &amp; Co will pay a $… [+1362 chars]",negative,0.0,0.42,0.58,neutral,0.0,1.0,0.0,True,English,,,2021-06-29,reuters.com,ICE Clear Europe
JPMorgan Chase,1,PyNews API,https://www.reuters.com/world/middle-east/jpmorgan-sets-up-legal-entity-abu-dhabis-adgm-2021-06-29/,JPMorgan sets up legal entity in Abu Dhabi's ADGM - Reuters,"JPMorgan (JPM.N) has set up a new legal entity in Abu Dhabi's financial centre ADGM, it said in a statement on Tuesday.","A view of the exterior of the JP Morgan Chase &amp; Co. corporate headquarters in New York City May 20, 2015. REUTERS/Mike Segar/File PhotoDUBAI, June 29 (Reuters) - JPMorgan (JPM.N) has set up a new… [+598 chars]",neutral,0.01,0.99,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-06-29,reuters.com,ICE Clear Europe
JPMorgan Chase,1,Twitter,Twitter,"DaRaykhman APompliano and the underwriters.  Goldman Sachs, Morgan Stanley, and JPMorgan Chase.",,"DaRaykhman APompliano and the underwriters.  Goldman Sachs, Morgan Stanley, and JPMorgan Chase.",neutral,0.04,0.94,0.02,neutral,0.04,0.94,0.02,True,English,,,2021-07-04,Unknown,ICE Clear Europe
JPMorgan Chase,1,Twitter,Twitter,Check out this job from JPMorgan Chase &amp; Co.,,Check out this job from JPMorgan Chase &amp; Co.,neutral,0.11,0.88,0.01,neutral,0.11,0.88,0.01,True,English,,,2021-07-04,Unknown,ICE Clear Europe
JPMorgan Chase,1,Twitter,Twitter,LangsFeed Oh noooooo not the heckin wholeserino......JPMorgan Chase,,LangsFeed Oh noooooo not the heckin wholeserino......JPMorgan Chase,negative,0.02,0.08,0.9,negative,0.02,0.08,0.9,True,English,,,2021-07-04,Unknown,ICE Clear Europe
JPMorgan Chase,1,Twitter,Twitter,"New job Fraud Recovery Specialist I - Bengaluru in KarnatakaCompany : JPMorgan Chase Bank, N.A.…",,"New job Fraud Recovery Specialist I - Bengaluru in KarnatakaCompany : JPMorgan Chase Bank, N.A.…",negative,0.06,0.31,0.63,negative,0.06,0.31,0.63,True,English,,,2021-07-04,Unknown,ICE Clear Europe
JPMorgan Chase,1,Twitter,Twitter,"Junior Java Software Engineer at JPMorgan Chase Bank, N.A. (Chicago, IL): jpmorgan-chase-bank--n-a- is hiring for j…",,"Junior Java Software Engineer at JPMorgan Chase Bank, N.A. (Chicago, IL): jpmorgan-chase-bank--n-a- is hiring for j…",neutral,0.0,0.96,0.04,neutral,0.0,0.96,0.04,True,English,,,2021-07-04,Unknown,ICE Clear Europe
JPMorgan Chase,1,Twitter,Twitter,$JPM NEW ARTICLE : How JPMorgan Chase is making banking ‘cool' for black teenagers  Get all…,,$JPM NEW ARTICLE : How JPMorgan Chase is making banking ‘cool' for black teenagers  Get all…,positive,0.51,0.47,0.02,positive,0.51,0.47,0.02,True,English,,,2021-07-04,Unknown,ICE Clear Europe
JPMorgan Chase,1,Twitter,Twitter,"Senior Software Engineer at JPMorgan Chase Bank, N.A (Chicago, IL)   java",,"Senior Software Engineer at JPMorgan Chase Bank, N.A (Chicago, IL)   java",neutral,0.02,0.96,0.02,neutral,0.02,0.96,0.02,True,English,,,2021-07-04,Unknown,ICE Clear Europe
JPMorgan Chase,1,Twitter,Twitter,"Java Software Engineer at JPMorgan Chase Bank, N.A (Chicago, IL)   java",,"Java Software Engineer at JPMorgan Chase Bank, N.A (Chicago, IL)   java",neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-07-04,Unknown,ICE Clear Europe
JPMorgan Chase,1,Twitter,Twitter,"Executive Director | Cloud Architecture - Strategy &amp; Design at JPMorgan Chase Bank, N.A (Houston, TX)   reactjs",,"Executive Director | Cloud Architecture - Strategy &amp; Design at JPMorgan Chase Bank, N.A (Houston, TX)   reactjs",neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-07-04,Unknown,ICE Clear Europe
JPMorgan Chase,1,Twitter,Twitter,"Java Full Stack Software Engineer Lead at JPMorgan Chase Bank, N.A (Columbus, OH)   hadoop",,"Java Full Stack Software Engineer Lead at JPMorgan Chase Bank, N.A (Columbus, OH)   hadoop",neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-07-04,Unknown,ICE Clear Europe
Societe Generale,2,Google API,https://www.lawyerly.com.au/westpac-societe-generale-accuse-software-company-of-263m-fraud/,"Westpac, Societe Generale accuse software company of $263 ...",A spokesperson from Societe General acknowledged its lawsuit in a statement to Lawyerly. “Societe Generale Sydney Branch confirms having provided financing ...,A spokesperson from Societe General acknowledged its lawsuit in a statement to Lawyerly. “Societe Generale Sydney Branch confirms having provided financing ...,negative,0.01,0.26,0.73,negative,0.0,0.1,0.9,True,English,,,2021-07-02,lawyerly.com.au,ICE Clear Europe
Societe Generale,2,Google API,https://www.hurriyetdailynews.com/turkeys-eximbank-realizes-750-mln-bond-issuance-165953,Turkey's Eximbank realizes $750 mln bond issuance,"... ING Bank, Mizuho International plc, MUFG Securities, SMBC Nikko Capital Markets Limited, and Societe Generale, according to a Turk Eximbank statement.","... ING Bank, Mizuho International plc, MUFG Securities, SMBC Nikko Capital Markets Limited, and Societe Generale, according to a Turk Eximbank statement.",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-01,hurriyetdailynews.com,ICE Clear Europe
Societe Generale,2,Google API,https://www.reuters.com/business/greek-bank-rescue-fund-reduces-stake-alpha-bank-9-2021-07-01/,Greek bank rescue fund reduces stake in Alpha Bank to 9%,"... and Alpha - after taking part in three recapitalisations, was advised by UBS Europe and Societe Generale on its participation in Alpha Bank's equity offering.","... and Alpha - after taking part in three recapitalisations, was advised by UBS Europe and Societe Generale on its participation in Alpha Bank's equity offering.",neutral,0.07,0.93,0.0,neutral,0.01,0.96,0.03,True,English,,,2021-07-01,reuters.com,ICE Clear Europe
Societe Generale,2,Google API,https://www.investing.com/news/stock-market-news/france-stocks-mixed-at-close-of-trade-cac-40-down-002-2548961,France stocks mixed at close of trade; CAC 40 down 0.02% By ...,"The worst performers of the session were Societe Generale SA (PA:SOGN), which fell 2.47% or 0.64 points to trade at 25.07 at the close. BNP Paribas SA ...","The worst performers of the session were Societe Generale SA (PA:SOGN), which fell 2.47% or 0.64 points to trade at 25.07 at the close. BNP Paribas SA ...",neutral,0.0,0.99,0.01,negative,0.0,0.0,1.0,True,English,,,2021-07-02,investing.com,ICE Clear Europe
Societe Generale,2,PyNews API,https://www.irishtimes.com/business/construction/crh-to-buy-back-300-000-in-shares-1.4607614,"CRH to buy back $300,000 in shares",Move is part of wider scheme to reduce share capital and return money to shareholders,Building materials group CRH is to continue its share buyback programme buying up to $300 million of shares on the Dublin market. ,,,,,,,,,,,,,,,
CRH said it had entered into arrangements with Societe Generale to … [+579 chars],neutral,0.17,0.78,0.05,negative,0.02,0.26,0.72,True,English,,,2021-06-30,irishtimes.com,ICE Clear Europe,,,,,,
Societe Generale,2,Twitter,Twitter,Lonza price target raised to CHF 830 from CHF 765 at Societe Generale$LZAGY,,Lonza price target raised to CHF 830 from CHF 765 at Societe Generale$LZAGY,neutral,0.0,0.99,0.01,neutral,0.0,0.99,0.01,True,English,,,2021-07-02,Unknown,ICE Clear Europe
Societe Generale,2,Twitter,Twitter,Eurofins Scientific price target raised to EUR 110 from EUR 95 at Societe Generale$ERRFY,,Eurofins Scientific price target raised to EUR 110 from EUR 95 at Societe Generale$ERRFY,neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,,,2021-07-02,Unknown,ICE Clear Europe
Societe Generale,2,Twitter,Twitter,"Severn Trent price target raised to 2,777 GBp from 2,380 GBp at Societe Generale$STRNY",,"Severn Trent price target raised to 2,777 GBp from 2,380 GBp at Societe Generale$STRNY",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-02,Unknown,ICE Clear Europe
Societe Generale,2,Twitter,Twitter,"United Utilities price target raised to 1,290 GBp from 1,080 GBp at Societe Generale$UUGRY",,"United Utilities price target raised to 1,290 GBp from 1,080 GBp at Societe Generale$UUGRY",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-02,Unknown,ICE Clear Europe
Societe Generale,2,Twitter,Twitter,Ramaiah Institute of Management wishes students good luck in getting a new job in Societe Generale and hopes that t…,,Ramaiah Institute of Management wishes students good luck in getting a new job in Societe Generale and hopes that t…,positive,0.84,0.16,0.0,positive,0.84,0.16,0.0,True,English,,,2021-07-02,Unknown,ICE Clear Europe
